"","ï..Source","WHO_REGION","Region","Country","ISO3","ISO2","ADMIN1_NAME","ADMIN1_CODE","ADMIN2_NAME","ADMIN2_CODE","IU_NAME","IU_ID","Location","SiteID","Longitude","Latitude","Georeliability","Location_type","Survey_type","Year","Age_start","Age_end","HK_examined","HK_positive","HK_prevalence","HK_Perc_HighInfection","HK_Perc_ModerateInfection","Asc_examined","Asc_positive","Asc_prevalence","Asc_Perc_HighInfection","Asc_Perc_ModerateInfection","TT_examined","TT_positive","TT_prevalence","TT_Perc_HighInfection","TT_Perc_ModerateInfection","STH_examined","STH_positive","STH_prevalence","Cum_Prevalence","Quality","Dups","SN","endnote_id","Composite_IU_ID"
"21412","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Rorya District Council","46529","Rorya","46529","Nyamagaro",NA,"33.89011","-1.2289570000000001","3","Ward","Mapping","2018",NA,NA,"30","1",0.033333333,"0.0",NA,"30","1",0.033333333,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0.061844864,1,2,23058,"","ATZA0479746529"
"21512","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Rorya District Council","46529","Rorya","46529","Nyamagaro",NA,"33.89011","-1.2289570000000001","3","Ward","Mapping","2018",NA,NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0,1,2,23059,"","ATZA0479746529"
"21612","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Bunda Town Council","46631","Bunda TC","46631","Nyamang'uta",NA,"33.997889999999998","-1.940242","3","Ward","Mapping","2018",NA,NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0,1,2,22891,"","ATZA0479746631"
"21712","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Serengeti District Council","46530","Serengeti","46530","Nyamatare",NA,"34.40316","-1.791385","3","Ward","Mapping","2018",NA,NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0,1,2,23115,"","ATZA0479746530"
"21812","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Musoma District Council","46527","Musoma","46527","Nyambono",NA,"33.65692","-1.87591","3","Ward","Mapping","2018",NA,NA,"29","3",0.103448276,"0.0",NA,"29","1",0.034482759,"0.0",NA,"29","0",0,"0.0",NA,NA,NA,0,0.126758351,1,2,22985,"","ATZA0479746527"
"21912","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Musoma District Council","46527","Musoma","46527","Nyambono",NA,"33.65692","-1.87591","3","Ward","Mapping","2018",NA,NA,"30","3",0.1,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0.1,1,2,22986,"","ATZA0479746527"
"22012","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Serengeti District Council","46530","Serengeti","46530","Nyambureti",NA,"34.37171","-1.81219","3","Ward","Mapping","2018",NA,NA,"30","4",0.133333333,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0.133333333,1,2,23117,"","ATZA0479746530"
"22113","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Serengeti District Council","46530","Serengeti","46530","Nyambureti",NA,"34.37171","-1.81219","3","Ward","Mapping","2018",NA,NA,"30","2",0.066666667,"0.0",NA,"30","0",0,"0.0",NA,"30","1",0.033333333,"0.0",NA,NA,NA,0,0.092243187,1,2,23118,"","ATZA0479746530"
"22212","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Butiama District Council","46526","Butiama","46526","Nyamimange",NA,"34.107250000000001","-1.6403430000000001","3","Ward","Mapping","2018",NA,NA,"30","2",0.066666667,"0.0",NA,"30","0",0,"0.0",NA,"30","1",0.033333333,"0.0",NA,NA,NA,0,0.092243187,1,2,22948,"","ATZA0479746526"
"22312","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Butiama District Council","46526","Butiama","46526","Nyamimange",NA,"34.107250000000001","-1.6403430000000001","3","Ward","Mapping","2018",NA,NA,"29","1",0.034482759,"0.0",NA,"29","0",0,"0.0",NA,"29","0",0,"0.0",NA,NA,NA,0,0.034482759,1,2,22949,"","ATZA0479746526"
"22412","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Tarime Town Council","46532","Tarime TC","46532","Nyamisangura",NA,"34.373939999999997","-1.341925","3","Ward","Mapping","2018",NA,NA,"30","6",0.2,"0.0",NA,"30","1",0.033333333,"0.0",NA,"30","1",0.033333333,"0.0",NA,NA,NA,0,0.238155136,1,3,23191,"","ATZA0479746532"
"22512","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Tarime Town Council","46532","Tarime TC","46532","Nyamisangura",NA,"34.373939999999997","-1.341925","3","Ward","Mapping","2018",NA,NA,"30","1",0.033333333,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0.033333333,1,3,23192,"","ATZA0479746532"
"22612","EPIRF2018","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Kagera","4791","Bukoba District Council","46487","Bukoba","46487","Nyamkazi",NA,"31.8266767","-1.3313467000000001","3","School","Sentinel site","2018","9","15","60","28",0.466666667,"0.02","5.0000000000000003E-2","60","20",0.333333333,"0.0","0.0","60","30",0.5,"0.0","0.0","60","39",0.65,0.775681342,1,3,36799,"","ATZA0479146487"
"22712","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Serengeti District Council","46530","Serengeti","46530","Nyamoko",NA,"34.615130000000001","-1.8276330000000001","3","Ward","Mapping","2018",NA,NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0,1,2,23119,"","ATZA0479746530"
"22812","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Musoma District Council","46527","Musoma","46527","Nyamrandirira",NA,"33.570970000000003","-1.7903629999999999","3","Ward","Mapping","2018",NA,NA,"30","1",0.033333333,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0.033333333,1,2,22988,"","ATZA0479746527"
"22912","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Musoma District Council","46527","Musoma","46527","Nyamrandirira",NA,"33.570970000000003","-1.7903629999999999","3","Ward","Mapping","2018",NA,NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0,1,2,22987,"","ATZA0479746527"
"23012","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Rorya District Council","46529","Rorya","46529","Nyamtinga",NA,"34.007869999999997","-1.258065","3","Ward","Mapping","2018",NA,NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0,1,2,23060,"","ATZA0479746529"
"23113","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Rorya District Council","46529","Rorya","46529","Nyamunga",NA,"33.796509999999998","-1.4088499999999999","3","Ward","Mapping","2018",NA,NA,"30","1",0.033333333,"0.0",NA,"30","1",0.033333333,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0.061844864,1,2,23063,"","ATZA0479746529"
"23212","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Rorya District Council","46529","Rorya","46529","Nyamunga",NA,"33.796509999999998","-1.4088499999999999","3","Ward","Mapping","2018",NA,NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0,1,2,23062,"","ATZA0479746529"
"23312","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Bunda Town Council","46631","Bunda TC","46631","Nyamuswa",NA,"34.073689999999999","-1.930488","3","Ward","Mapping","2018",NA,NA,"30","2",0.066666667,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0.066666667,1,2,22893,"","ATZA0479746631"
"23412","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Bunda Town Council","46631","Bunda TC","46631","Nyamuswa",NA,"34.073689999999999","-1.930488","3","Ward","Mapping","2018",NA,NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0,1,2,22894,"","ATZA0479746631"
"23512","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Tarime Town Council","46532","Tarime TC","46532","Nyamwaga",NA,"34.617150000000002","-1.356517","3","Ward","Mapping","2018",NA,NA,"30","0",0,"0.0",NA,"30","3",0.1,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0.1,1,2,23166,"","ATZA0479746532"
"23612","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Tarime Town Council","46532","Tarime TC","46532","Nyamwaga",NA,"34.617150000000002","-1.356517","3","Ward","Mapping","2018",NA,NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0,1,2,23165,"","ATZA0479746532"
"23712","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Tarime Town Council","46532","Tarime TC","46532","Nyandoto",NA,"34.349409999999999","-1.3577379999999999","3","Ward","Mapping","2018",NA,NA,"30","0",0,"0.0",NA,"30","2",0.066666667,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0.066666667,1,2,23193,"","ATZA0479746532"
"23812","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Butiama District Council","46526","Butiama","46526","Nyankanga",NA,"33.883180000000003","-1.5770550000000001","3","Ward","Mapping","2018",NA,NA,"30","2",0.066666667,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0.066666667,1,2,22950,"","ATZA0479746526"
"23912","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Butiama District Council","46526","Butiama","46526","Nyankanga",NA,"33.883180000000003","-1.5770550000000001","3","Ward","Mapping","2018",NA,NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0,1,2,22951,"","ATZA0479746526"
"24012","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Tarime Town Council","46532","Tarime TC","46532","Nyansincha",NA,"34.650219999999997","-1.3541019999999999","3","Ward","Mapping","2018",NA,NA,"30","0",0,"0.0",NA,"30","2",0.066666667,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0.066666667,1,2,23168,"","ATZA0479746532"
"24113","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Tarime Town Council","46532","Tarime TC","46532","Nyansincha",NA,"34.650219999999997","-1.3541019999999999","3","Ward","Mapping","2018",NA,NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0,1,2,23167,"","ATZA0479746532"
"24212","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Serengeti District Council","46530","Serengeti","46530","Nyansurura",NA,"34.571480000000001","-1.6026149999999999","3","Ward","Mapping","2018",NA,NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0,1,2,23121,"","ATZA0479746530"
"24312","EPIRF2018","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mwanza","4801","46563","46563","Sengerema","46563","Nyantakubwa",NA,"32.730521699999997","-2.5579266999999999","3","School","Sentinel site","2018","10","15","60","1",0.016666667,"0.0","0.0","60","0",0,"0.0","0.0","60","0",0,"0.0","0.0","60","1",0.016666667,0.016666667,1,2,37221,"","ATZA0480146563"
"24412","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Tarime Town Council","46532","Tarime TC","46532","Nyanungu",NA,"34.729930000000003","-1.4092720000000001","3","Ward","Mapping","2018",NA,NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0,1,2,23169,"","ATZA0479746532"
"24512","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Tarime Town Council","46532","Tarime TC","46532","Nyarero",NA,"34.514510000000001","-1.3824270000000001","3","Ward","Mapping","2018",NA,NA,"30","2",0.066666667,"0.0",NA,"30","1",0.033333333,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0.092243187,1,2,23171,"","ATZA0479746532"
"24612","EPIRF2018","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Musoma Municipal Council","46528","Musoma MC","46528","Nyarigamba a",NA,"31.693600499999999","-1.5754303000000001","4","School","Sentinel site","2018","8","15","60","0",0,"0.0","0.0","60","0",0,"0.0","0.0","60","0",0,"0.0","0.0","60","0",0,0,1,2,37016,"","ATZA0479746528"
"24712","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Tarime Town Council","46532","Tarime TC","46532","Nyarokoba",NA,"34.680619999999998","-1.519803","3","Ward","Mapping","2018",NA,NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0,1,2,23173,"","ATZA0479746532"
"24812","EPIRF2018","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Kigoma","4793","Kibondo District Council","46502","Kibondo","46502","Nyaruyoba",NA,"30.595653299999999","-3.7405300000000001","3","School","Sentinel site","2018","10","15","60","0",0,"0.0","0.0","60","0",0,"0.0","0.0","60","0",0,"0.0","0.0","60","0",0,0,1,2,36829,"","ATZA0479346502"
"24912","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Musoma Municipal Council","46528","Musoma MC","46528","Nyasho",NA,"33.80386","-1.5141720000000001","3","Ward","Mapping","2018",NA,NA,"29","0",0,"0.0",NA,"29","6",0.206896552,"0.0",NA,"29","0",0,"0.0",NA,NA,NA,0,0.206896552,1,2,23022,"","ATZA0479746528"
"25012","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Musoma Municipal Council","46528","Musoma MC","46528","Nyasho",NA,"33.80386","-1.5141720000000001","3","Ward","Mapping","2018",NA,NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0,1,2,23021,"","ATZA0479746528"
"25112","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Bunda Town Council","46631","Bunda TC","46631","Nyasura",NA,"33.879150000000003","-1.9996370000000001","3","Ward","Mapping","2018",NA,NA,"30","2",0.066666667,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0.066666667,1,2,22913,"","ATZA0479746631"
"25212","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Bunda Town Council","46631","Bunda TC","46631","Nyasura",NA,"33.879150000000003","-1.9996370000000001","3","Ward","Mapping","2018",NA,NA,"28","0",0,"0.0",NA,"28","0",0,"0.0",NA,"28","0",0,"0.0",NA,NA,NA,0,0,1,2,22914,"","ATZA0479746631"
"25312","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Rorya District Council","46529","Rorya","46529","Nyathorgo",NA,"34.178640000000001","-1.3852629999999999","3","Ward","Mapping","2018",NA,NA,"28","0",0,"0.0",NA,"28","1",0.035714286,"0.0",NA,"28","0",0,"0.0",NA,NA,NA,0,0.035714286,1,2,23064,"","ATZA0479746529"
"25411","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Rorya District Council","46529","Rorya","46529","Nyathorgo",NA,"34.178640000000001","-1.3852629999999999","3","Ward","Mapping","2018",NA,NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0,1,2,23065,"","ATZA0479746529"
"25510","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Rorya District Council","46529","Rorya","46529","Nyathorogo",NA,"34.18468","-1.3714329999999999","3","Ward","Mapping","2018",NA,NA,"30","0",0,"0.0",NA,"30","2",0.066666667,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0.066666667,1,2,23067,"","ATZA0479746529"
"2563","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Rorya District Council","46529","Rorya","46529","Nyathorogo",NA,"34.18468","-1.3714329999999999","3","Ward","Mapping","2018",NA,NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0,1,2,23066,"","ATZA0479746529"
"2573","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Musoma District Council","46527","Musoma","46527","Nyegina",NA,"33.720230000000001","-1.547147","3","Ward","Mapping","2018",NA,NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0,1,2,22989,"","ATZA0479746527"
"2583","EPIRF2018","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Kigoma","4793","Kasulu District Council","46500","Kasulu","46500","Nyenge",NA,"30.266445000000001","-4.6216949999999999","3","School","Sentinel site","2018","10","15","60","5",0.083333333,"0.0","0.0","60","0",0,"0.0","0.0","60","0",0,"0.0","0.0","60","5",0.083333333,0.083333333,1,2,36823,"","ATZA0479346500"
"2593","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Tarime Town Council","46532","Tarime TC","46532","Pemba",NA,"34.516559999999998","-1.2841629999999999","3","Ward","Mapping","2018",NA,NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0,1,2,23175,"","ATZA0479746532"
"2603","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Rorya District Council","46529","Rorya","46529","Rabuor",NA,"34.021979999999999","-1.4331499999999999","3","Ward","Mapping","2018",NA,NA,"29","0",0,"0.0",NA,"29","0",0,"0.0",NA,"29","0",0,"0.0",NA,NA,NA,0,0,1,2,23068,"","ATZA0479746529"
"26111","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Rorya District Council","46529","Rorya","46529","Raranya",NA,"34.075240000000001","-1.1883049999999999","3","Ward","Mapping","2018",NA,NA,"30","3",0.1,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0.1,1,2,23071,"","ATZA0479746529"
"2624","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Rorya District Council","46529","Rorya","46529","Raranya",NA,"34.075240000000001","-1.1883049999999999","3","Ward","Mapping","2018",NA,NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0,1,2,23070,"","ATZA0479746529"
"2632","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Tarime Town Council","46532","Tarime TC","46532","Regicheri",NA,"34.484670000000001","-1.2689269999999999","3","Ward","Mapping","2018",NA,NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0,1,2,23177,"","ATZA0479746532"
"2642","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Rorya District Council","46529","Rorya","46529","Rhoche",NA,"34.188870000000001","-1.1006530000000001","3","Ward","Mapping","2018",NA,NA,"30","0",0,"0.0",NA,"30","1",0.033333333,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0.033333333,1,2,23072,"","ATZA0479746529"
"2652","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Rorya District Council","46529","Rorya","46529","Rhoche",NA,"34.188870000000001","-1.1006530000000001","3","Ward","Mapping","2018",NA,NA,"30","2",0.066666667,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0.066666667,1,2,23073,"","ATZA0479746529"
"2662","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Serengeti District Council","46530","Serengeti","46530","Rigicha",NA,"34.308039999999998","-1.8963399999999999","3","Ward","Mapping","2018",NA,NA,"30","1",0.033333333,"0.0",NA,"30","1",0.033333333,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0.061844864,1,2,23123,"","ATZA0479746530"
"2672","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Serengeti District Council","46530","Serengeti","46530","Rigicha",NA,"34.308039999999998","-1.8963399999999999","3","Ward","Mapping","2018",NA,NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0,1,2,23124,"","ATZA0479746530"
"2682","EPIRF2018","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Serengeti District Council","46530","Serengeti","46530","Rigicha",NA,"34.308039999999998","-1.8963399999999999","3","School","Sentinel site","2018","10","15","60","2",0.033333333,"0.0","0.0","60","1",0.016666667,"0.0","0.0","60","0",0,"0.0","0.0","60","3",0.05,0.046645702,1,2,37130,"","ATZA0479746530"
"2692","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Serengeti District Council","46530","Serengeti","46530","Ring'wani",NA,"34.447620000000001","-1.6739170000000001","3","Ward","Mapping","2018",NA,NA,"30","1",0.033333333,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0.033333333,1,2,23126,"","ATZA0479746530"
"2702","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Serengeti District Council","46530","Serengeti","46530","Ring'wani",NA,"34.447620000000001","-1.6739170000000001","3","Ward","Mapping","2018",NA,NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0,1,2,23125,"","ATZA0479746530"
"27110","EPIRF2018","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Serengeti District Council","46530","Serengeti","46530","Ringwani",NA,"34.417029999999997","-1.774025","3","School","Sentinel site","2018","10","15","30","0",0,"0.0","0.0","30","0",0,"0.0","0.0","30","0",0,"0.0","0.0","30","0",0,0,1,0,37131,"","ATZA0479746530"
"2722","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Serengeti District Council","46530","Serengeti","46530","Rung'abure",NA,"34.620620000000002","-1.708663","3","Ward","Mapping","2018",NA,NA,"30","1",0.033333333,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0.033333333,1,2,23128,"","ATZA0479746530"
"2732","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Serengeti District Council","46530","Serengeti","46530","Rung'abure",NA,"34.620620000000002","-1.708663","3","Ward","Mapping","2018",NA,NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0,1,2,23127,"","ATZA0479746530"
"2742","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Musoma District Council","46527","Musoma","46527","Rusoli",NA,"33.442619999999998","-1.8644320000000001","3","Ward","Mapping","2018",NA,NA,"30","0",0,"0.0",NA,"30","2",0.066666667,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0.066666667,1,2,22991,"","ATZA0479746527"
"2752","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Musoma District Council","46527","Musoma","46527","Rusoli",NA,"33.442619999999998","-1.8644320000000001","3","Ward","Mapping","2018",NA,NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0,1,2,22992,"","ATZA0479746527"
"2762","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Tarime Town Council","46532","Tarime TC","46532","Sabasaba",NA,"34.381030000000003","-1.3398829999999999","3","Ward","Mapping","2018",NA,NA,"30","0",0,"0.0",NA,"30","2",0.066666667,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0.066666667,1,2,23195,"","ATZA0479746532"
"2772","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Tarime Town Council","46532","Tarime TC","46532","Sabasaba",NA,"34.381030000000003","-1.3398829999999999","3","Ward","Mapping","2018",NA,NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0,1,2,23196,"","ATZA0479746532"
"2782","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Bunda Town Council","46631","Bunda TC","46631","Salama",NA,"34.115659999999998","-1.9124749999999999","3","Ward","Mapping","2018",NA,NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0,1,2,22895,"","ATZA0479746631"
"2792","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Bunda Town Council","46631","Bunda TC","46631","Sazira",NA,"33.901060000000001","-2.011358","3","Ward","Mapping","2018",NA,NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0,1,2,22915,"","ATZA0479746631"
"2802","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Serengeti District Council","46530","Serengeti","46530","Sedeco",NA,"34.805390000000003","-1.796","3","Ward","Mapping","2018",NA,NA,"30","6",0.2,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0.2,1,2,23130,"","ATZA0479746530"
"28110","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Serengeti District Council","46530","Serengeti","46530","Sedeco",NA,"34.805390000000003","-1.796","3","Ward","Mapping","2018",NA,NA,"30","3",0.1,"0.0",NA,"30","0",0,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0.1,1,2,23129,"","ATZA0479746530"
"2822","EPIRF2018","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Serengeti District Council","46530","Serengeti","46530","Singisi",NA,"34.380252400000003","-2.0074702000000002","3","School","Sentinel site","2018","10","15","60","0",0,"0.0","0.0","60","0",0,"0.0","0.0","60","0",0,"0.0","0.0","60","0",0,0,1,2,37135,"","ATZA0479746530"
"2832","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Tarime Town Council","46532","Tarime TC","46532","Sirari",NA,"34.47439","-1.2608250000000001","3","Ward","Mapping","2018",NA,NA,"30","0",0,"0.0",NA,"30","6",0.2,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0.2,1,2,23180,"","ATZA0479746532"
"2842","SCI","AFRO","East Africa","Tanzania (Mainland)","TZA","TZ","Mara","4797","Tarime Town Council","46532","Tarime TC","46532","Sirari",NA,"34.47439","-1.2608250000000001","3","Ward","Mapping","2018",NA,NA,"30","0",0,"0.0",NA,"30","3",0.1,"0.0",NA,"30","0",0,"0.0",NA,NA,NA,0,0.1,1,2,23179,"","ATZA0479746532"
