,Country,ISO3,ISO2,ADMIN2_NAME,ADMIN2_CODE,Longitude,Latitude,Year,HK_examined,HK_positive,HK_prevalence,Asc_examined,Asc_positive,Asc_prevalence,TT_examined,TT_positive,TT_prevalence,STH_examined,STH_positive,STH_prevalence,Cum_Prevalence
2833,Togo,TGO,TG,Sotouboua,48667,1.696944,6.534167,2015,15,3,0.2,15,0,0,15,0,0,15,3,0.2,0.2
2843,Togo,TGO,TG,Lacs,48680,1.637222,6.347778,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
2853,Togo,TGO,TG,Golfe,48679,1.343611,6.176111,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
2863,Togo,TGO,TG,Ave,48677,1.028611,6.501667,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
2873,Togo,TGO,TG,Tchaoudjo,48669,1.272222,9.004167,2015,15,7,0.466666667,15,0,0,15,0,0,15,7,0.466666667,0.466666667
2883,Togo,TGO,TG,Ogou,48699,1.182222,7.646389,2015,15,2,0.133333333,15,0,0,15,0,0,15,2,0.133333333,0.133333333
2893,Togo,TGO,TG,Kozah,48676,1.213333,9.456944,2015,15,3,0.2,15,0,0,15,0,0,15,3,0.2,0.2
2903,Togo,TGO,TG,Kozah,48676,1.204167,9.448056,2015,15,3,0.2,15,0,0,15,0,0,15,3,0.2,0.2
29111,Togo,TGO,TG,Sotouboua,48667,1.370556,7.847778,2015,15,5,0.333333333,15,0,0,15,0,0,15,5,0.333333333,0.333333333
2923,Togo,TGO,TG,Ogou,48699,1.208333,7.39,2015,15,8,0.533333333,15,0,0,15,0,0,15,8,0.533333333,0.533333333
2933,Togo,TGO,TG,Akebou,48691,0.796111111,7.760555556,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
2943,Togo,TGO,TG,Zio,48683,1.102778,6.791944,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
2953,Togo,TGO,TG,Anie,48692,1.495833,7.577222,2015,15,8,0.533333333,15,0,0,15,0,0,15,8,0.533333333,0.533333333
2963,Togo,TGO,TG,Sotouboua,48667,1.240556,8.04,2015,15,2,0.133333333,15,0,0,15,0,0,15,2,0.133333333,0.133333333
2973,Togo,TGO,TG,Sotouboua,48667,1.384722,7.898611,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
2983,Togo,TGO,TG,Sotouboua,48667,0.956666667,7.491388889,2015,15,3,0.2,15,0,0,15,0,0,15,3,0.2,0.2
2993,Togo,TGO,TG,Sotouboua,48667,0.946666667,7.510555556,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
3003,Togo,TGO,TG,Sotouboua,48667,1.301667,7.923611,2015,15,2,0.133333333,15,0,0,15,2,0.133333333,15,4,0.266666667,0.234800839
30110,Togo,TGO,TG,Akebou,48691,0.849722222,7.849166667,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
3022,Togo,TGO,TG,Golfe,48679,1.304722,6.173611,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
3032,Togo,TGO,TG,Lacs,48680,1.738056,6.303056,2015,15,3,0.2,15,0,0,15,0,0,15,3,0.2,0.2
3042,Togo,TGO,TG,Kpele,48697,0.8747222,7.238333,2015,15,6,0.4,15,0,0,15,0,0,15,6,0.4,0.4
3052,Togo,TGO,TG,Danyi,48693,0.6888889,7.326111,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
3062,Togo,TGO,TG,Sotouboua,48667,1.020555556,7.344166667,2015,15,2,0.133333333,15,0,0,15,0,0,15,2,0.133333333,0.133333333
3072,Togo,TGO,TG,Ave,48677,0.9880556,6.376944,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
3082,Togo,TGO,TG,Vo,48681,1.563889,6.409722,2015,15,4,0.266666667,15,0,0,15,0,0,15,4,0.266666667,0.266666667
3092,Togo,TGO,TG,Wawa,48700,0.5383333,7.5825,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
31010,Togo,TGO,TG,Vo,48681,1.514167,6.238056,2015,15,4,0.266666667,15,0,0,15,0,0,15,4,0.266666667,0.266666667
31110,Togo,TGO,TG,Haho,48695,1.069722,7.145,2015,15,7,0.466666667,15,0,0,15,0,0,15,7,0.466666667,0.466666667
3125,Togo,TGO,TG,Kpele,48697,0.9111111,7.183333,2015,15,3,0.2,15,0,0,15,0,0,15,3,0.2,0.2
3132,Togo,TGO,TG,Ave,48677,0.9997222,6.339167,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
3142,Togo,TGO,TG,Kpendjal,48702,0.7297222,10.89389,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
3152,Togo,TGO,TG,Golfe,48679,1.325,6.17,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
3162,Togo,TGO,TG,Ave,48677,1.040833,6.255278,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
3172,Togo,TGO,TG,Tchamba,48668,1.615556,8.862778,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
3182,Togo,TGO,TG,Doufelgou,48674,1.121667,9.8175,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
3192,Togo,TGO,TG,Tchaoudjo,48669,1.121111,8.9975,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
3202,Togo,TGO,TG,Kpendjal,48702,0.5677778,10.95528,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
32110,Togo,TGO,TG,Bassar,48671,0.6217217,9.42373,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
3222,Togo,TGO,TG,Bassar,48671,0.6944444,9.072222,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
3232,Togo,TGO,TG,Tone,48705,0.2402778,10.82861,2015,15,4,0.266666667,15,0,0,15,0,0,15,4,0.266666667,0.266666667
3242,Togo,TGO,TG,Oti,48703,0.5777778,10.26083,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
3252,Togo,TGO,TG,Dankpen,48673,0.6155556,9.528333,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
3262,Togo,TGO,TG,Oti,48703,0.3025,10.54944,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
3272,Togo,TGO,TG,Tchaoudjo,48669,1.138056,8.997222,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
3282,Togo,TGO,TG,Bassar,48671,0.7533333,9.245833,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
3292,Togo,TGO,TG,Sotouboua,48667,1.074166667,7.346388889,2015,15,3,0.2,15,0,0,15,0,0,15,3,0.2,0.2
3302,Togo,TGO,TG,Vo,48681,1.441389,6.349722,2015,15,5,0.333333333,15,0,0,15,0,0,15,5,0.333333333,0.333333333
33110,Togo,TGO,TG,Haho,48695,1.127222,7.2075,2015,15,3,0.2,15,0,0,15,1,0.066666667,15,4,0.266666667,0.238993711
3322,Togo,TGO,TG,Sotouboua,48667,1.754444,6.443611,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
3332,Togo,TGO,TG,Ave,48677,0.7569444,6.475278,2015,15,0,0,15,1,0.066666667,15,0,0,15,1,0.066666667,0.066666667
3342,Togo,TGO,TG,Haho,48695,0.9755556,6.8825,2015,15,8,0.533333333,15,0,0,15,0,0,15,8,0.533333333,0.533333333
3352,Togo,TGO,TG,Anie,48692,1.363889,7.693056,2015,15,4,0.266666667,15,0,0,15,0,0,15,4,0.266666667,0.266666667
3362,Togo,TGO,TG,Kpele,48697,0.725,7.082778,2015,15,3,0.2,15,0,0,15,2,0.133333333,15,4,0.266666667,0.289308176
3372,Togo,TGO,TG,Sotouboua,48667,0.965833333,7.433333333,2015,15,5,0.333333333,15,0,0,15,0,0,15,5,0.333333333,0.333333333
3382,Togo,TGO,TG,Wawa,48700,0.7302778,7.575278,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
3392,Togo,TGO,TG,Sotouboua,48667,1.503611,7.1875,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
3402,Togo,TGO,TG,Haho,48695,1.305833,6.969444,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
34110,Togo,TGO,TG,Oti,48703,0.4305556,10.64,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
3422,Togo,TGO,TG,Doufelgou,48674,0.9261111,9.6875,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
3432,Togo,TGO,TG,Tone,48705,0.2847222,10.70111,2015,15,4,0.266666667,15,0,0,15,0,0,15,4,0.266666667,0.266666667
3442,Togo,TGO,TG,Bassar,48671,0.5694444,9.298333,2015,15,2,0.133333333,15,0,0,15,0,0,15,2,0.133333333,0.133333333
3452,Togo,TGO,TG,Bassar,48671,0.6238889,9.439722,2015,15,3,0.2,15,0,0,15,0,0,15,3,0.2,0.2
3462,Togo,TGO,TG,Bassar,48671,0.5847222,9.311944,2015,15,3,0.2,15,0,0,15,0,0,15,3,0.2,0.2
3472,Togo,TGO,TG,Bassar,48671,0.5872222,9.477778,2015,15,1,0.066666667,15,0,0,15,1,0.066666667,15,2,0.133333333,0.121593291
3482,Togo,TGO,TG,Kloto,48696,0.6194444,7.029167,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
3492,Togo,TGO,TG,Blita,48666,1.015278,8.353333,2015,15,2,0.133333333,15,0,0,15,0,0,15,2,0.133333333,0.133333333
3502,Togo,TGO,TG,Blita,48666,0.9916667,8.335833,2015,15,2,0.133333333,15,0,0,15,0,0,15,2,0.133333333,0.133333333
35110,Togo,TGO,TG,Ogou,48699,1.217222,7.588056,2015,15,8,0.533333333,15,0,0,15,0,0,15,8,0.533333333,0.533333333
3522,Togo,TGO,TG,Tandjoare,48704,0.1708333,10.66028,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
3532,Togo,TGO,TG,Zio,48683,1.085,6.435556,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
3542,Togo,TGO,TG,Sotouboua,48667,1.0475,8.430556,2015,15,2,0.133333333,15,0,0,15,0,0,15,2,0.133333333,0.133333333
3552,Togo,TGO,TG,Doufelgou,48674,1.100833,9.766944,2015,15,3,0.2,15,0,0,15,0,0,15,3,0.2,0.2
3562,Togo,TGO,TG,Kpendjal,48702,0.5747222,10.76278,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
3572,Togo,TGO,TG,Assoli,48670,1.222222,9.4225,2015,15,3,0.2,15,0,0,15,0,0,15,3,0.2,0.2
3582,Togo,TGO,TG,Assoli,48670,1.214444,9.436111,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
3592,Togo,TGO,TG,Kpendjal,48702,0.6741667,10.83417,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
3602,Togo,TGO,TG,Tandjoare,48704,0.2916667,10.63167,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
36110,Togo,TGO,TG,Sotouboua,48667,0.6686111,8.7775,2015,15,2,0.133333333,15,1,0.066666667,15,0,0,15,2,0.133333333,0.180293501
3622,Togo,TGO,TG,Tone,48705,0.2838889,10.77528,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
3632,Togo,TGO,TG,Doufelgou,48674,1.271111,9.860278,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
3642,Togo,TGO,TG,Tchaoudjo,48669,1.226667,8.969167,2015,15,4,0.266666667,15,0,0,15,0,0,15,4,0.266666667,0.266666667
3652,Togo,TGO,TG,Dankpen,48673,0.5727778,9.721667,2015,15,5,0.333333333,15,0,0,15,0,0,15,5,0.333333333,0.333333333
3662,Togo,TGO,TG,Tchaoudjo,48669,1.245556,9.035,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
3672,Togo,TGO,TG,Doufelgou,48674,0.9169444,9.739722,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
3682,Togo,TGO,TG,Akebou,48691,0.683611111,7.734444444,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
3692,Togo,TGO,TG,Bassar,48671,0.5983367,9.416863,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
3702,Togo,TGO,TG,Golfe,48679,1.199722,6.206389,2015,15,0,0,15,1,0.066666667,15,0,0,15,1,0.066666667,0.066666667
37110,Togo,TGO,TG,Binah,48672,1.3175,9.743056,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
3722,Togo,TGO,TG,Agou,48689,0.730833333,6.895555556,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
3732,Togo,TGO,TG,Ogou,48699,1.567222,7.358611,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
3742,Togo,TGO,TG,Agou,48689,0.713055556,6.8425,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
3752,Togo,TGO,TG,Kpele,48697,0.7083333,7.045556,2015,15,2,0.133333333,15,0,0,15,0,0,15,2,0.133333333,0.133333333
3762,Togo,TGO,TG,Kpele,48697,0.9127778,7.086389,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
3772,Togo,TGO,TG,Kpele,48697,0.7319444,7.101111,2015,15,1,0.066666667,15,1,0.066666667,15,0,0,15,2,0.133333333,0.121593291
3782,Togo,TGO,TG,Agou,48689,0.850555556,6.924166667,2015,15,4,0.266666667,15,0,0,15,0,0,15,4,0.266666667,0.266666667
3792,Togo,TGO,TG,Danyi,48693,0.7355556,7.353611,2015,15,2,0.133333333,15,1,0.066666667,15,0,0,15,3,0.2,0.180293501
3802,Togo,TGO,TG,Sotouboua,48667,1.069444,7.523056,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
38110,Togo,TGO,TG,Cinkasse,48701,0.01555556,11.10056,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
3822,Togo,TGO,TG,Binah,48672,1.238056,9.794722,2015,15,8,0.533333333,15,0,0,15,0,0,15,8,0.533333333,0.533333333
3832,Togo,TGO,TG,Golfe,48679,1.117778,6.251111,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
3842,Togo,TGO,TG,Tchamba,48668,1.419444,9.053333,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
3852,Togo,TGO,TG,Zio,48683,1.238889,6.388056,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
3862,Togo,TGO,TG,Tchaoudjo,48669,1.043611,8.858889,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
3872,Togo,TGO,TG,Binah,48672,1.355278,9.806944,2015,15,4,0.266666667,15,0,0,15,0,0,15,4,0.266666667,0.266666667
3882,Togo,TGO,TG,Kpele,48697,0.8577778,7.106111,2015,15,5,0.333333333,15,0,0,15,0,0,15,5,0.333333333,0.333333333
3892,Togo,TGO,TG,Tchamba,48668,1.4825,9.003056,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
3902,Togo,TGO,TG,Danyi,48693,0.6927778,7.162222,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
39110,Togo,TGO,TG,Danyi,48693,0.6844444,7.235556,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
3922,Togo,TGO,TG,Danyi,48693,0.7061111,7.2425,2015,15,6,0.4,15,0,0,15,0,0,15,6,0.4,0.4
3932,Togo,TGO,TG,Kloto,48696,0.6541667,6.924444,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
3942,Togo,TGO,TG,Tchaoudjo,48669,1.110833,8.796389,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
3952,Togo,TGO,TG,Zio,48683,1.058889,6.725833,2015,15,3,0.2,15,0,0,15,0,0,15,3,0.2,0.2
3962,Togo,TGO,TG,Zio,48683,1.183889,6.340278,2015,15,4,0.266666667,15,0,0,15,0,0,15,4,0.266666667,0.266666667
3972,Togo,TGO,TG,Yoto,48682,1.403611,6.502778,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
3982,Togo,TGO,TG,Doufelgou,48674,1.090833,9.865556,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
3992,Togo,TGO,TG,Zio,48683,1.374722,6.281667,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
4002,Togo,TGO,TG,Sotouboua,48667,1.150555556,7.555277778,2015,15,2,0.133333333,15,0,0,15,0,0,15,2,0.133333333,0.133333333
40110,Togo,TGO,TG,Sotouboua,48667,1.011666667,7.545833333,2015,15,2,0.133333333,15,0,0,15,0,0,15,2,0.133333333,0.133333333
4022,Togo,TGO,TG,Golfe,48679,1.341389,6.193056,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
4032,Togo,TGO,TG,Sotouboua,48667,1.620556,6.479722,2015,15,4,0.266666667,15,0,0,15,0,0,15,4,0.266666667,0.266666667
4042,Togo,TGO,TG,Kozah,48676,1.274167,9.672222,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
4052,Togo,TGO,TG,Tchaoudjo,48669,1.146389,8.993611,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
4062,Togo,TGO,TG,Tchaoudjo,48669,1.146389,8.993611,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
4072,Togo,TGO,TG,Sotouboua,48667,1.048333333,7.646944444,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
4082,Togo,TGO,TG,Bassar,48671,0.7747222,9.571944,2015,15,3,0.2,15,0,0,15,0,0,15,3,0.2,0.2
4092,Togo,TGO,TG,Blita,48666,0.6155556,8.199444,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
41010,Togo,TGO,TG,Tandjoare,48704,0.1738889,10.61806,2015,15,3,0.2,15,0,0,15,0,0,15,3,0.2,0.2
41110,Togo,TGO,TG,Bassar,48671,0.5852778,9.201667,2015,15,6,0.4,15,0,0,15,0,0,15,6,0.4,0.4
4125,Togo,TGO,TG,Bassar,48671,0.74,9.446944,2015,15,4,0.266666667,15,0,0,15,0,0,15,4,0.266666667,0.266666667
4132,Togo,TGO,TG,Tone,48705,0.1775,10.84194,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
4142,Togo,TGO,TG,Tandjoare,48704,5.56E-03,10.74556,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
4152,Togo,TGO,TG,Tone,48705,0.3277778,10.92861,2015,15,2,0.133333333,15,0,0,15,0,0,15,2,0.133333333,0.133333333
4162,Togo,TGO,TG,Kpendjal,48702,0.6255556,10.97306,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
4172,Togo,TGO,TG,Dankpen,48673,0.4552778,9.9325,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
4182,Togo,TGO,TG,Oti,48703,0.4794444,10.35889,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
4192,Togo,TGO,TG,Akebou,48691,0.825,7.762222222,2015,15,2,0.133333333,15,0,0,15,0,0,15,2,0.133333333,0.133333333
4202,Togo,TGO,TG,Agou,48689,0.8125,6.824444444,2015,15,5,0.333333333,15,0,0,15,0,0,15,5,0.333333333,0.333333333
42110,Togo,TGO,TG,Kozah,48676,0.9975,9.384167,2015,15,3,0.2,15,0,0,15,0,0,15,3,0.2,0.2
4222,Togo,TGO,TG,Kozah,48676,1.048889,9.513611,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
4232,Togo,TGO,TG,Sotouboua,48667,1.245833,8.595556,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
4242,Togo,TGO,TG,Tandjoare,48704,0.1691667,10.46028,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
4252,Togo,TGO,TG,Sotouboua,48667,0.56,8.775833,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
4262,Togo,TGO,TG,Sotouboua,48667,0.5627778,8.7825,2015,15,2,0.133333333,15,0,0,15,0,0,15,2,0.133333333,0.133333333
4272,Togo,TGO,TG,Oti,48703,0.7222222,10.31722,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
4282,Togo,TGO,TG,Haho,48695,1.255,6.935556,2015,15,2,0.133333333,15,0,0,15,0,0,15,2,0.133333333,0.133333333
4292,Togo,TGO,TG,Zio,48683,1.04753,6.326005,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
4302,Togo,TGO,TG,Ogou,48699,1.175833,7.62,2015,15,8,0.533333333,15,0,0,15,1,0.066666667,15,8,0.533333333,0.532494759
43110,Togo,TGO,TG,Lacs,48680,1.739444,6.271111,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
4322,Togo,TGO,TG,Akebou,48691,0.796944444,7.713888889,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
4332,Togo,TGO,TG,Haho,48695,1.070833,6.933333,2015,15,3,0.2,15,0,0,15,0,0,15,3,0.2,0.2
4342,Togo,TGO,TG,Doufelgou,48674,1.209722,9.824722,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
4352,Togo,TGO,TG,Zio,48683,1.145,6.756111,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
4362,Togo,TGO,TG,Yoto,48682,1.517222,6.708056,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
4372,Togo,TGO,TG,Sotouboua,48667,1.218333,7.974444,2015,15,4,0.266666667,15,0,0,15,0,0,15,4,0.266666667,0.266666667
4382,Togo,TGO,TG,Tandjoare,48704,0.1836111,10.66778,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
4392,Togo,TGO,TG,Kpendjal,48702,0.8505556,10.81333,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
4402,Togo,TGO,TG,Blita,48666,0.9472222,8.190833,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
44110,Togo,TGO,TG,Doufelgou,48674,1.111667,9.760278,2015,15,2,0.133333333,15,0,0,15,0,0,15,2,0.133333333,0.133333333
4422,Togo,TGO,TG,Doufelgou,48674,1.11,9.754167,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
4432,Togo,TGO,TG,Wawa,48700,0.7858333,7.549722,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
4442,Togo,TGO,TG,Wawa,48700,0.8327778,7.600278,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
4452,Togo,TGO,TG,Tchaoudjo,48669,1.219722,9.183333,2015,15,4,0.266666667,15,0,0,15,0,0,15,4,0.266666667,0.266666667
4462,Togo,TGO,TG,Agou,48689,0.821111111,6.851111111,2015,15,2,0.133333333,15,0,0,15,0,0,15,2,0.133333333,0.133333333
4472,Togo,TGO,TG,Danyi,48693,0.6319444,7.170833,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
4482,Togo,TGO,TG,Danyi,48693,0.6322222,7.193333,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
4492,Togo,TGO,TG,Wawa,48700,0.5933333,7.658889,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
4502,Togo,TGO,TG,Ave,48677,0.8905556,6.374167,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
45110,Togo,TGO,TG,Vo,48681,1.573333,6.471111,2015,15,2,0.133333333,15,0,0,15,0,0,15,2,0.133333333,0.133333333
4522,Togo,TGO,TG,Sotouboua,48667,1.083889,7.526389,2015,15,2,0.133333333,15,0,0,15,0,0,15,2,0.133333333,0.133333333
4532,Togo,TGO,TG,Wawa,48700,0.6869444,7.409722,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
4542,Togo,TGO,TG,Sotouboua,48667,1.689167,6.471667,2015,15,2,0.133333333,15,0,0,15,0,0,15,2,0.133333333,0.133333333
4552,Togo,TGO,TG,Blita,48666,1.121111,8.054167,2015,15,2,0.133333333,15,0,0,15,0,0,15,2,0.133333333,0.133333333
4562,Togo,TGO,TG,Anie,48692,1.559444,7.868889,2015,15,4,0.266666667,15,0,0,15,0,0,15,4,0.266666667,0.266666667
4572,Togo,TGO,TG,Wawa,48700,0.7366667,7.603611,2015,15,3,0.2,15,0,0,15,0,0,15,3,0.2,0.2
4582,Togo,TGO,TG,Blita,48666,0.9397222,8.049444,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
4592,Togo,TGO,TG,Sotouboua,48667,1.0175,7.2525,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
4602,Togo,TGO,TG,Agou,48689,0.781388889,6.538888889,2015,15,1,0.066666667,15,1,0.066666667,15,0,0,15,2,0.133333333,0.121593291
46110,Togo,TGO,TG,Lacs,48680,1.625556,6.281389,2015,15,5,0.333333333,15,0,0,15,0,0,15,5,0.333333333,0.333333333
4622,Togo,TGO,TG,Sotouboua,48667,1.083333333,7.523888889,2015,15,2,0.133333333,15,0,0,15,0,0,15,2,0.133333333,0.133333333
4632,Togo,TGO,TG,Kpele,48697,0.9113889,7.206944,2015,15,2,0.133333333,15,0,0,15,0,0,15,2,0.133333333,0.133333333
4642,Togo,TGO,TG,Wawa,48700,0.73,7.465833,2015,15,2,0.133333333,15,0,0,15,1,0.066666667,15,3,0.2,0.180293501
4652,Togo,TGO,TG,Yoto,48682,1.562222,6.706667,2015,15,3,0.2,15,0,0,15,0,0,15,3,0.2,0.2
4662,Togo,TGO,TG,Haho,48695,0.9494444,7.146111,2015,15,5,0.333333333,15,0,0,15,1,0.066666667,15,5,0.333333333,0.35639413
4672,Togo,TGO,TG,Sotouboua,48667,1.000555556,7.438055556,2015,15,3,0.2,15,0,0,15,2,0.133333333,15,5,0.333333333,0.289308176
4682,Togo,TGO,TG,Sotouboua,48667,1.131111111,7.524722222,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
4692,Togo,TGO,TG,Kloto,48696,0.6119444,7.059722,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
4702,Togo,TGO,TG,Wawa,48700,0.8477778,7.668611,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
47110,Togo,TGO,TG,Sotouboua,48667,0.936111111,7.486666667,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
4722,Togo,TGO,TG,Binah,48672,1.312222,9.695833,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
4732,Togo,TGO,TG,Sotouboua,48667,1.483056,8.0875,2015,15,3,0.2,15,0,0,15,0,0,15,3,0.2,0.2
4742,Togo,TGO,TG,Oti,48703,0.3955556,10.1775,2015,15,3,0.2,15,0,0,15,0,0,15,3,0.2,0.2
4752,Togo,TGO,TG,Binah,48672,1.238611,9.726944,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
4762,Togo,TGO,TG,Sotouboua,48667,0.7730556,8.694444,2015,15,1,0.066666667,15,1,0.066666667,15,0,0,15,2,0.133333333,0.121593291
4772,Togo,TGO,TG,Sotouboua,48667,0.77,8.806944,2015,15,2,0.133333333,15,0,0,15,1,0.066666667,15,2,0.133333333,0.180293501
4782,Togo,TGO,TG,Agou,48689,0.869166667,6.770555556,2015,15,2,0.133333333,15,0,0,15,0,0,15,2,0.133333333,0.133333333
4792,Togo,TGO,TG,Lacs,48680,1.605556,6.309444,2015,15,7,0.466666667,15,0,0,15,0,0,15,7,0.466666667,0.466666667
4802,Togo,TGO,TG,Zio,48683,1.342222,6.454722,2015,15,1,0.066666667,15,0,0,15,0,0,15,1,0.066666667,0.066666667
4819,Togo,TGO,TG,Tone,48705,6.03E-02,10.89,2015,15,0,0,15,0,0,15,0,0,15,0,0,0
